"Chuột Rapoo M300 Silent Wireless","rapoo","370000","12","[https://product.hstatic.net/1000026716/product/gearvn-chuot-rapoo-m300-silent-wireless-3_220b3dca2e364ec8ab16af8236cc3117.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-rapoo-m300-silent-wireless-2_9838fb2e66e54f8f9c3c4510296d44ca.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-rapoo-m300-silent-wireless-1_e8a18c0efefb4a1197daba4b96262ea5.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-rapoo-m300-silent-wireless-4_f3d3b40f371648a498f58d8f3d536a4e.jpg]","Chuột không dây Silent Rapoo M300 kết nối không dây qua USB Receiver 2.4GHz hoặc Bluetooth 3.0, 4.0. Rapoo M300 là một trong những dòng chuột máy tính không dây chính hãng chất lượng hỗ trợ người dùng có thể kết nối cùng với các thiết bị như iPad, Notebook, Macbook, PC, iMac qua kết nối tương thích tại bất kỳ đâu cho nhu cầu xử lý công việc hay giải trí của mình.","{Cách kết nối=Bluetooth/ USB Receiver (đầu thu USB), Loại pin=1 viên pin AA, Độ dài dây / Khoảng cách kết nối=10 m, Trọng lượng=83g, Hãng sản xuất=Rapoo, Tương thích=iPad. Notebook. Macbook. PC. iMac, Độ phân giải=600 - 1600 DPI, Mã sản phẩm=Rapoo M300 Silent Wireless}"
"Chuột không dây Rapoo MT550","rapoo","490000","24","[https://product.hstatic.net/1000026716/product/58957_chuot_khong_day_rapoo_mt550_den_usb_0000_1_3f6d811e96ff4000a5efa0d576e404fa.jpg, https://product.hstatic.net/1000026716/product/58957_chuot_khong_day_rapoo_mt550_den_usb_0001_2_328dcb6312b34d6a97aeff240e32f25d.jpg, https://product.hstatic.net/1000026716/product/58957_chuot_khong_day_rapoo_mt550_den_usb_0004_5_25ab3f9df52e49028751c97c1fd8fcc6.jpg, https://product.hstatic.net/1000026716/product/58957_chuot_khong_day_rapoo_mt550_den_usb_0005_6_c7966f3966964a3aba206a3cce1607fc.jpg, https://product.hstatic.net/1000026716/product/58957_chuot_khong_day_rapoo_mt550_den_usb_0003_4_7189a0e2ac1140d1b69ebdf0dfbd6d69.jpg]","Thông tin chung:","{Tính năng đặc biệt=Chuột quang sử dụng công nghệ mới nhất với chế độ cực kỳ đặc biệt. dùng được cả 3 kết nối Bluetooth 3.0 4.0 và sóng wiless 2.4 GHz đồng thời kết nối với 4 thiết bị cùng một lúc và chuyển đổi giữa chúng dễ dàng quá nút chuyển đổi . giúp kết nổi ổn định phù hợp với mọi thiết bị và tiết kiệm pin hơn.Nút điều chỉnh độ phân giải từ 600/ 1000/1300/1600 dpi Nút Back/ Forward.Tuổi thọ pin 12 tháng. Nút kết nối bluetooth và chuyển đổi giữa các thiết bị., Chuẩn giao tiếp=USB-Wireless, Phím chức năng=Standard}"
"Chuột Gaming ASUS ROG Gladius II Core","asus","790000","24","[https://product.hstatic.net/1000026716/product/h732_9fdf05198d4a4f3e92d6452c82fc5926.png, https://product.hstatic.net/1000026716/product/gearvn-asus-rog-gladius-ii-5_efb7006f9cc745738090f33dc0466a17.jpg, https://product.hstatic.net/1000026716/product/h732__3__8a5d86eafc704ca6a819fbf98d0d01eb.png, https://product.hstatic.net/1000026716/product/h732__2__1e9c0550507a41e9a7f3d2959c19a615.png, https://product.hstatic.net/1000026716/product/h732__1__0d8ef739945e4d4397cfde4639f97c17.png]","Gladius II Core là một phần trong của hệ sinh thái ROG của Asus. Đây là một mẫu chuột máy tính đa năng, dễ cầm, dễ làm quen, phù hợp với nhiều kiểm cầm và nhiều dòng game khác nhau. Đặc biệt, nếu bạn đã là fan Asus mà lại còn thích LED RGB thì chắc chắn mẫu chuột này sẽ cực kỳ đáng mua.","{Kiểu dáng=Thiết kế công thái học huyền thoại, Model=ROG Gladius II Core, Tính năng khác=ROG Gladius II Core Cảm biến Pixart PMW3327 DPI tối đa 6200, LED=LED RGB 16.8 Triệu màu. đồng bộ Aura Sync, Kết nối=Có dây, Chuẩn kết nối=USB, Thương hiệu=Asus, Phụ kiện=None}"
"Chuột Asus TUF Gaming M4 Air","asus","850000","24","[https://product.hstatic.net/1000026716/product/chuot-asus-tuf-gaming-m4-air_af16cf3624bb46f5adbaefc5a511e3fd.png, https://product.hstatic.net/1000026716/product/kv-main__1__a9cf04d5405f489198731f0373ef8ac5.png]","Chuột gaming ASUS TUF Gaming M4 Air siêu nhẹ có cảm biến quang học 16.000 dpi chuẩn gaming cung cấp cho bạn khả năng di chuột chính xác từng pixel. Với sáu nút tương tác có thể lập trình và ba cấu hình bộ nhớ tích hợp, bạn có thể điều chỉnh chuột cho phù hợp với phong cách chơi của mình.","{Tính năng đặc biệt=Lớp phủ bảo vệ chống thấm nước IPX6 trên cụm bảng mạch in (PCBA) bảo vệ khỏi sự cố tràn nước và môi trường ẩm thấp, Cảm biến=PAW3335, Số nút bấm=6 nút (phần mềm Armory Crate độc quyền để cấu hình dễ dàng và trực quan dễ dùng), Kiểu thiết kế=Công thái học, Tuổi thọ switch=60 triệu lần click, Màu sắc=Đen, Độ nhạy=16.000 DPI, Kiểu kết nối=Có dây (USB 2.0), Khối lượng=47g, Bảo hành=24 tháng, Model=TUF Gaming M4 Air, Kích thước=126 x 63.5 x 39.6 mm, Thương hiệu=ASUS, Phụ kiện=1 x Hướng dẫn Nhanh 1 x Warranty Card}"
"Chuột Asus ROG Strix Impact II Gundam Edition","asus","1190000","24","[https://product.hstatic.net/1000026716/product/sdfsdfs_1177da65bc904689b961f21cf9247aac.png, https://product.hstatic.net/1000026716/product/asus-rog-strix-impact-ii-gundam_compressed_73cb9c29783f43688f9a94aa5c8f6139.jpg, https://product.hstatic.net/1000026716/product/asus-rog-strix-impact-ii-gundam-1_compressed_a47da2e784cd4e768da4668278fde377.jpg, https://product.hstatic.net/1000026716/product/asus-rog-strix-impact-ii-gundam-4_compressed_71c974280c494de6b35f581dcd1af9c6.jpg, https://product.hstatic.net/1000026716/product/asus-rog-strix-impact-ii-gundam-7_compressed_e802af8cdb6b4a41965254ce959bad1c.jpg, https://product.hstatic.net/1000026716/product/asus-rog-strix-impact-ii-gundam-5_compressed_f16d329376174921a22bdd605dc4db47.jpg, https://product.hstatic.net/1000026716/product/asus-rog-strix-impact-ii-gundam-6_compressed_186d89ecbfc44b8480cce9e518316190.jpg]","ASUS ROG Strix Impact II Gundam lấy cảm hứng từ serial nổi tiếng Nhật Bản.","{Mouse Width=120 mm, Mouse Height=39.5mm, Mouse Max. speed=220 ips, Mouse Max. acceleration=30g, Mouse Buttons=6, Mouse Depth=62.5mm, Mouse Weight=79g, Mouse Max. resolution=6200 DPI, Mouse Buttons Durability (Left / Right)=50 million clicks, Mouse Cable Length=1.8 M, Mouse USB report rate=1000 Hz}"
"Chuột ASUS ROG Keris Wireless","asus","1690000","24","[https://product.hstatic.net/1000026716/product/sdfsdfs_636cd5a671424d14af5b25225d23d0c6.png, https://product.hstatic.net/1000026716/product/h732-wl_compressed_235dc80f4f6743ca87a4882192c2c29f.jpg, https://product.hstatic.net/1000026716/product/h732-wl1_compressed_ffa74b27e9224458baf81ef496716c72.jpg]","Chuột ASUS ROG Keris Wireless là chuột chơi game không dây FPS 79 gam nhẹ, có kết nối ba chế độ – có dây, tần số 2,4 GHz RF hoặc Bluetooth® LE – và cảm biến ROG 16.000 dpi được điều chỉnh đặc biệt. Nó cũng có công tắc vừa vặn độc quyền với Công tắc Micro ROG, các nút polyme PBT trái và phải, các nút bên có thể hoán đổi, chân chuột ROG Omni, đèn ROG Paracord và Aura Sync RGB.","{Mouse Height=39 mm, Mouse Max. acceleration=>40G, Mouse Depth=118.3 mm, Mouse Weight=78g, Mouse Wireless report rate=1000 Hz, Mouse Max. resolution=16000 dpi, Mouse Buttons Durability (Left / Right)=70 milion clicks, Mouse Width=62mm, Mouse Max. speed=400 IPS, Battery Life=78 hours without lighting. 52 hours with default lighting(Breathing), Mouse Buttons=7, Mouse USB report rate=1000 Hz, Mouse Led=RGB}"
"Chuột Asus Rog Gladius III Wireless Aimpoint Black","asus","2790000","24","[https://product.hstatic.net/1000026716/product/h732_d29ee675b2e14c79a3d16f4ebd70d359.png, https://product.hstatic.net/1000026716/product/h732__6__3c105d984e0b48cbbac879c2c628b507.png, https://product.hstatic.net/1000026716/product/h732__4__24523835c93c4ab49f31f7a81dfab39c.png, https://product.hstatic.net/1000026716/product/h732__2__b20942a8fce94866a41440cc6f880495.png]","Asus Rog Gladius III Wireless Aimpoint dòng chuột không dây chơi game với phạm vi kết nối rộng, độ trễ cực thấp cùng với tốc độ phản hồi cực nhanh mang đến cho người chơi những pha xử lý mượt. Đặc biệt, với thiết kế công thái học giúp giảm mệt mỏi ngay cả sau nhiều giờ sử dụng, cùng với thời lượng pin dài giúp bạn tự tin tham gia mọi trò chơi.","{AURA Sync=Có, Kích thước=123 mm x 68 mm x 44 mm, Phần mềm=Armoury Crate}"
"Chuột Asus Rog Keris Wireless Aimpoint Black","asus","2490000","24","[https://product.hstatic.net/1000026716/product/h732_80253450761c480cbbee20b3aed9a872.png, https://product.hstatic.net/1000026716/product/h732__6__a70e42cbcb104e9caeb77e202929caef.png, https://product.hstatic.net/1000026716/product/h732__4__86c219dead1e46e890ce2050486caad8.png, https://product.hstatic.net/1000026716/product/h732__2__46eee92fa0294eb090f71c301b08ba80.png]","ASUS - Thương hiệu đã vô cùng nổi tiếng với các sản phẩm công nghệ, từ laptop đến các linh kiện máy tính. Và khi lấn sân sang gaming gear, ASUS vẫn sở hữu cho mình một dòng sản phẩm chuột gaming cao cấp mang tên ASUS ROG Keris. Chúng ta cùng chào mừng phiên bản mới nhất của lineup sản phẩm với model ROG Keris Wireless Aimpoint Black. Cùng GEARVN đi tìm hiểu kỹ hơn về chú chuột này nhé !","{AURA Sync=Có, Kiểu game=FPS MOBA, Thời lượng pin=119 Giờ (không led) 86 Giờ (led mặc định ) * Thời gian sử dụng có thể thay đổi tùy thuộc vào nhu cầu và mục đích sử dụng của người dùng, Cảm biến=ROG AimPoint, Pin=370mAh, OS=Windows® 10 Windows® 11, Gia tốc cực đại=50G, Trọng lượng=75g, Kích thước=118(L)x62(w)x39(H) mm, DPI=36000, Phần mềm=Armoury Crate, IPS=650}"
"Chuột Corsair Sabre RGB Pro Wireless","corsair","2290000","24","[https://product.hstatic.net/1000026716/product/chu-corsair--sabre-rgb-pro-wireless_b1737cfa5a744160a3a676246668e57e.gif, https://product.hstatic.net/1000026716/product/a12_a6259101668f48caa6ed483beb4405d7.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-sabre-rgb-pro-wireless-1_0fa28298c14040d3aae0254c996ddd21.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-sabre-rgb-pro-wireless-2_774533b939514ced84a5bc5c6d999ccd.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-sabre-rgb-pro-wireless-3_492b172a9b224b55833533ddea306201.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-sabre-rgb-pro-wireless-4_88f88b0d6aa946cb9a23089791e982d8.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-sabre-rgb-pro-wireless-5_6c351ac728be4604a13530da6fdf9f45.jpg]","Corsair Sabre RGB Pro Wireless đã được thiết kế và thử nghiệm bởi các game thủ chuyên nghiệp hàng đầu. Trọng lượng siêu nhẹ, chỉ 79g và được trang bị công nghệ điều khiển không dây sử dụng vô tuyến độc quyền Corsair Slipstream.","{Đèn LED=1 vùng RGB, Cảm biến=Cảm biến quang học (Optical), Màu sắc=Đen, Phụ kiện đi kèm=Chuột Corsair Sabre RGB Pro Wireless Dây cáp sạc USB Wireless USB Receiver Sách hướng dẫn, Kiểu kết nối=Có dây/ Không Dây, Thời lượng pin=2.4GH SLIPSTREAM: 60 giờ sử dụng Bluetooth: lên đến 90 giờ sử dụng, Trọng lượng=79G (không bao gồm cáp), Số nút=7 nút có thể lập trình, Độ bền=50 triệu lần click (Trái/Phải), Kích cỡ=Medium, Model=Sabre RGB Pro Wireless, Hãng sản xuất=Corsair, Kết nối=Bluetooth/ 2.4GHz, Độ phân giải=26.000 DPI}"
"Chuột Corsair Katar Pro Wireless","corsair","890000","24","[https://product.hstatic.net/1000026716/product/chu-corsair-katar-pro-wireless_5494973d7c2048ea982d0807a391294d.gif, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-wireless-666_23333dfd6ea64129b9627324097a4955.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-wireless-8_310a9ee208f94bb6b494ba71c2795b42.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-wireless-10_afdf48abbede4ad3b7175fb7c6ad6147.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-wireless-9_c9ea6ede82d34472a6f3f417ff64bae8.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-wireless-7_43e19bd5a57f460c9e59cccae9f91d78.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-wireless-6_f4b8b3401719468a8a686c2bfabc329a.png]","Tận hưởng sự nhanh nhạy và tiện lợi với công nghệ không dây Slipstream CORSAIR siêu nhanh, dưới 1ms hoặc kết nối với nhiều loại thiết bị có Bluetooth® độ trễ thấp được cấp nguồn với chỉ một pin AA. Một trong những đối thủ cạnh tranh với chuột Logitech và các thương hiệu lớn khác.","{DPI tối đa=10000, Trọng lượng=96g, Kích thước=115.8x64.2x37.8mm, Led=Đơn sắc, Kết nối=SLIPSTREAM WIRELESS Chuột Bluetooth ®, Phần mềm=ICUE, Thương hiệu=Corsair}"
"Chuột gaming Corsair Harpoon Pro RGB","corsair","450000","24","[https://product.hstatic.net/1000026716/product/chu-corsair-harpoon-pro-rgb_79aa7dd693134856bd8f8ba27cbc7102.gif, https://product.hstatic.net/1000026716/product/gearvn.com-products-chuot-gaming-corsair-harpoon-pro-rgb-1_-_copy_8fd71a20c88e4d5ba2231e87ca404bdf.png, https://product.hstatic.net/1000026716/product/gearvn.com-products-chuot-gaming-corsair-harpoon-pro-rgb-2_-_copy_0dc51dedfb8048b49c0b37a1ada5054f.png, https://product.hstatic.net/1000026716/product/gearvn.com-products-chuot-gaming-corsair-harpoon-pro-rgb-3_-_copy_7fd87eee70254496b29487d401b15991.png, https://product.hstatic.net/1000026716/product/gearvn.com-products-chuot-gaming-corsair-harpoon-pro-rgb-4_-_copy_815e39c00dba43ca8a02344d06b58327.png]","Chuột Corsair Harpoon Pro RGB được thiết kế ra để tỏa sáng, nó được trang bị một con mắt đọc 6000 DPI, công nghệ quét mang đến sự điều khiển chính xác, và trọng lượng vẫn nhẹ nhàng. Thân chuột được thiết kế để hỗ trợ những thao tác nhanh nhất. Chỉ với 85g, Corsair Harpoon Pro RGB là một trong số những con chuột chơi game nhẹ nhất.","{Cable=1.8m Tangle Free Rubber, Hãng sản xuất:=Corsair, Model:=Harpoon Pro RGB, Prog Buttons=6, Mouse Button Durability=20M L/R Click, Mouse button Type=Omron, Weight=85g (w/o cable), Grip Type=Claw, CUE Software=Supported in CUE 2.0, Game Type=FPS, Mouse Backlighting=1 Zone RGB, Sensor Type=Optical, On Board Memory=Yes, Connectivity=Wired, DPI=12000 DPI, Report Rate=Selectable 1000Hz/500Hz/250Hz/125Hz, Mouse Feet=Yes, Sensor=PMW3320}"
"Chuột Corsair Katar Pro Ultra Light","corsair","420000","24","[https://product.hstatic.net/1000026716/product/chu-corsair-katar-pro-ultra-light_8d4a003fa976417eb0e63c5f4db47c04.gif, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-ultra-light-666_86e8617a50a747fd8e6ab39049b28707.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-ultra-light-3_2545a91b8c64433abbaf6b6336b405ee.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-ultra-light-4_549faed9e82443f883357e35fd96ee89.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-ultra-light-1_5ef01f815aea4f57b0ca626ad0a0bde7.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-ultra-light-2_7e695f693bbe4977b97ff29bad9dfa8a.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-corsair-katar-pro-ultra-light-5_c36815caac5d40228dbd52ba02f61875.png]","Một trong những dòng chuột gaming giá rẻ với trọng lượng chỉ 69g, chuột Corsair Katar Pro Ultra Light cực kỳ nhẹ và thao tác nhanh nhạy trong nhiều giờ chơi game FPS hoặc MOBA với nhịp độ trận đấu nhanh.","{DPI tối đa=12400, Trọng lượng=69g, Kích thước=115.8x64.2x37.8mm (dài x rộng x cao), Led=Đơn sắc, Kết nối=USB, Phần mềm=ICUE, Thương hiệu=Corsair}"
"Chuột HyperX Pulsefire Haste RGB","hyperx kingston","789000","24","[https://product.hstatic.net/1000026716/product/hx-product-mouse-pulsefire-haste-4-zm-lg_compressed_8cdeee56da7348aeb3238a237165364e.jpg, https://product.hstatic.net/1000026716/product/hx-product-mouse-pulsefire-haste-1-zm-lg_compressed_6ef0b155f14a44f8ad0001160afea370.jpg, https://product.hstatic.net/1000026716/product/hx-product-mouse-pulsefire-haste-2-zm-lg_compressed_137b4cde01a743a285e3bb99ed6b9858.jpg, https://product.hstatic.net/1000026716/product/hx-product-mouse-pulsefire-haste-3-zm-lg_compressed_14944c93fd804152bcc64362a4f52cf3.jpg, https://product.hstatic.net/1000026716/product/hx-product-mouse-pulsefire-haste-6-zm-lg_compressed_34333963863e45a698bc6209f835ab11.jpg, https://product.hstatic.net/1000026716/product/hx-product-mouse-pulsefire-haste-5-zm-lg_compressed_fafcf17203774623b89d89e1156d0b3c.jpg, https://product.hstatic.net/1000026716/product/hx-product-mouse-pulsefire-haste-7-zm-lg_compressed_9020b4b2f9b54e84b12c5fc49aee0b09.jpg]","HyperX Pulsefire Haste RGB là dòng chuột máy tính được thiết kế cho những game thủ đỉnh cao mong muốn tận dụng mọi giây phút nhỏ nhất có thể trong cuộc đua trở thành nhà vô địch.","{Bảo hành:=24 tháng, Phụ kiện:=Hướng dẫn sử dụng, Cảm biến:=Pixart 3335, Series/Model:=Pulsefire Haste RGB, Độ nhạy (DPI):=Tối đa 16000, Màu sắc:=Đen, Thời gian sử dụng:=-, Kiểu thiết kế:=Đối xứng, Kiểu kết nối:=Có dây, Switch:=TTC Golden 60 triệu lượt nhấn, Kích thước:=124.2 x 66.8 x 38.2 (mm), Khối lượng:=Không kèm dây: 59 (g) Kèm dây: 80 (g), Đèn LED:=Có LED RGB, Thương hiệu:=HyperX, Số nút bấm:=6}"
"Chuột HyperX PulseFire FPS Core","hyperx kingston","499000","24","[https://product.hstatic.net/1000026716/product/gvn_ks_pfcore_e0f7f8745687475da014f340e22f56d8.png, https://product.hstatic.net/1000026716/product/hx-product-mice-pulsefire-core-hxmc004b-feature_0bbf67db3b2f424c92b5dace7e46c035.jpg, https://product.hstatic.net/1000026716/product/hx-product-mouse-pulsefire-core-hxmc004b-1-lg_835360841dff4e4a8386935e00cc8d30.jpg, https://product.hstatic.net/1000026716/product/re2pm4n_b4e23738f3e34375a21cac1ed769d3c7.png]","Chuột HyperX Pulsefire FPS Core dành cho những game thủ đang tìm kiếm chuột chơi game RGB có dây, dùng thoải mái và chắc chắn. Chuột máy tính có thiết kế tiện dụng với gờ nhám bên để nắm chuột thoải mái và không bị trượt, có hình dạng đối xứng phù hợp cách cầm bằng cả lòng bàn tay và các ngón tay. Đế trượt lớn của HyperX Pulsefire FPS Core mang đến cho bạn trải nghiệm sử dụng tuyệt vời nhờ khả năng di êm, kiểm soát tốt.","{Bảo hành:=24 tháng, Phụ kiện:=Hướng dẫn sử dụng, Cảm biến:=Pixart 3327, Series/Model:=PulseFire FPS Core, Độ nhạy (DPI):=Tối đa 6200, Màu sắc:=Đen, Thời gian sử dụng:=-, Kiểu thiết kế:=Đối xứng, Kiểu kết nối:=Có dây, Switch:=20 triệu lượt nhấn, Kích thước:=119.3 x 63.9 x 41.3 (mm), Khối lượng:=Không kèm dây: 87 (g) Kèm dây: 123 (g), Đèn LED:=Có LED RGB, Thương hiệu:=HyperX, Số nút bấm:=7}"
"Chuột HyperX Pulsefire Haste Black Wireless","hyperx kingston","1590000","24","[https://product.hstatic.net/1000026716/product/hyperx_pulsefire_haste_wireless_black_1_top_down_900x_4f4fc74ed9684cf4b6f5d17cbb890f58.jpg, https://product.hstatic.net/1000026716/product/hyperx_pulsefire_haste_wireless_black_8_accessories_900x_7b4270d2167946b5a8b17aa77b16354c.jpg, https://product.hstatic.net/1000026716/product/hyperx_pulsefire_haste_wireless_black_5_front_back_900x_3de101fe7fe1453dbf1a01182d547ab3.jpg, https://product.hstatic.net/1000026716/product/hyperx_pulsefire_haste_wireless_black_4_side_900x_c61b48adbefe42ceb891bc58f1cf925c.jpg, https://product.hstatic.net/1000026716/product/hyperx_pulsefire_haste_wireless_black_3_front_angled_900x_281cb82077da4aacba3be10bbae66e1a.jpg, https://product.hstatic.net/1000026716/product/hyperx_pulsefire_haste_wireless_black_2_back_angled_900x_4bf7016ef6a04a6f99351471ba405c0e.jpg]","Chuột HyperX Pulsefire Haste Black Wireless là sản phẩm chuột gaming của nhà HyperX. Như tham gia trực tiếp vào những trận game gây cấn, Pulsefire Haste được trang bị độ nhạy cao với trọng lượng nhẹ như không giúp bạn lướt và thao tác dễ dàng và nhanh chóng.","{Series/Model=HyperX Pulsefire Haste Black Wireless, Đèn LED=RGB, Bảo hành=24 tháng, Độ nhạy (DPI)=Tối đa 16000, Cảm biến=Pixart PAW3335, Switch=TTC Golden Micro với khả năng khàng bụi IP55, Pin=Polymer Li-ion 370mAh (Thời lượng pin lên đến 100 giờ), Số nút bấm=6, Kiểu thiết kế=Đối xứng, Màu sắc=Đen, Thương hiệu=HyperX, Kiểu kết nối=Wireless 2.4GHz / Có dây}"
"Chuột Havit MS1001S","havit","290000","12","[https://product.hstatic.net/1000026716/product/pasted_image_0_7c31907df6144cc7b3d764dcc18bcb54.png, https://product.hstatic.net/1000026716/product/pasted_image_0__2__aa3a66fb800d46169639b89f957d0ef7.png, https://product.hstatic.net/1000026716/product/pasted_image_0__1__86de6e8a687548dcab9de43c8737529c.png]","Chuột gaming giá rẻ luôn là phân khúc sản phẩm được rất nhiều game thủ chọn lựa. Dù được thi công với giá thành thấp nhưng những model ngày càng được những thương hiệu chăm chuốt hơn, đặc biệt là Havit. Nổi tiếng với những sản phẩm gaming gear cùng mức giá phải chăng, Havit tiếp tục mang đến một model chuột chơi game mới với tên Havit MS1001S. Cùng GEARVN tìm hiểu chi tiết hơn về chú chuột này ngay sau đây nhé !","{Tuổi thọ Switch=Lên đến 3.000.000 lần nhấn, Chiều dài cáp=1.6m, Kích thước=132 x 68 x 42.5, Kết nối=Có dây, DPI=800-1600-2400-3200-4000-4800}"
"Chuột Havit MS1010 RGB","havit","150000","12","[https://product.hstatic.net/1000026716/product/thumbchuot_ead7d43941c843208ffd3054d86b3123.png, https://product.hstatic.net/1000026716/product/z3723318474745_379ef6cdb2873beb64ae3437309a86ca_6057990d3cab48de86a3e6d54edffb56.jpg, https://product.hstatic.net/1000026716/product/z3723318460856_d9fa8e3a26661094ca0638b1434deedf_80b1d80f1d614df5b9727acb21df99d0.jpg, https://product.hstatic.net/1000026716/product/z3723318453553_ad0503b53e87eef28ac636a5348b44d0_c48d138d75674d66856fed34eef98d33.jpg, https://product.hstatic.net/1000026716/product/z3723318460847_ecec9cffe3b13c14c1136ebdda12097d_e4dc561a2a8e41a195bf246740e10228.jpg]","Chuột gaming giá rẻ luôn là phân khúc sản phẩm được rất nhiều game thủ chọn lựa. Dù được thi công với giá thành thấp nhưng những model ngày càng được những thương hiệu chăm chuốt hơn, đặc biệt là Havit. Nổi tiếng với những sản phẩm gaming gear cùng mức giá phải chăng, Havit tiếp tục mang đến một model chuột chơi game mới với tên MS1010 RGB. Cùng GEARVN tìm hiểu chi tiết hơn về chú chuột này ngay sau đây nhé !","{Tuổi thọ Switch=Lên đến 3 triệu lần nhấp, Chiều dài cáp=1.5m, Kích thước=125 x 63.5 x 40 mm, Thiết kế=Đối xứng, Kết nối=Có dây, DPI=Lên đến 3600}"
"Chuột Havit MS959W","havit","590000","12","[https://product.hstatic.net/1000026716/product/thumb-co-spec_8515358d41504e368049ec794814d2aa.gif, https://product.hstatic.net/1000026716/product/gearvn-chuot-havit-ms959w-1_d4a229e6ff7a4620a42fcec7d4ed73f9.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-havit-ms959w-3_49861381c48f403c974b0dacb20eadf4.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-havit-ms959w-4_182de16147344dbcaa9e9924be2430ce.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-havit-ms959w-6_10c4f09a805d445e962a6fa915c1415c.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-havit-ms959w-7_9995c4bd98764e98bac8b0ae66f1bbe8.png, https://product.hstatic.net/1000026716/product/thumbchuot-recovered_d0e5c22092064e41a453c981958c8692.gif]","Chuột gaming là một trong những thiết bị ngoại vi không thể thiếu giúp game thủ tham gia mọi trận chiến. Havit MS959W nằm trong phân khúc chuột 1 đến 2 triệu sở hữu thiết kế đẹp mắt với đèn RGB rực rỡ. Được trang bị nhiều tính năng hấp dẫn hỗ trợ mọi thao tác nhanh chóng hứa hẹn mang đến những trải nghiệm tuyệt vời.","{Dung lượng pin=600 mah, Cảm biến=PMW3325, Kích thước=128 x 72 x 41 mm, Thiết kế=Đối xứng, DPI=1200-2400-3200-4800-7200-10000 DPI, Kiểu kết nối=Wired + 2.4GHz}"
"Chuột Pulsar Xlite Wireless V2 Black","pulsar","1790000","24","[https://product.hstatic.net/1000026716/product/thumbchuot-recovered_7e14719259814c0390bde447839f243a.gif, https://product.hstatic.net/1000026716/product/chuot-khong-day-sieu-nhe-pulsar-xlite-wireless-v2-black-06_28e1d863e09c4c959392874da5143cef.jpg, https://product.hstatic.net/1000026716/product/chuot-khong-day-sieu-nhe-pulsar-xlite-wireless-v2-black-07_3cdd3c5896ce470a81f33f3fef858db0.jpg, https://product.hstatic.net/1000026716/product/chuot-khong-day-sieu-nhe-pulsar-xlite-wireless-v2-black-04_3105d03647834c8581ebd38868920847.jpg, https://product.hstatic.net/1000026716/product/chuot-khong-day-sieu-nhe-pulsar-xlite-wireless-v2-black-05_fa86a1357d9b4d1aaeb508718512811a.jpg, https://product.hstatic.net/1000026716/product/chuot-khong-day-sieu-nhe-pulsar-xlite-wireless-v2-black-03_a961d07553444e1d8eee88bb6708bb0b.jpg, https://product.hstatic.net/1000026716/product/chuot-khong-day-sieu-nhe-pulsar-xlite-wireless-v2-black-02_ec5a337bf51d478b91d329470b78ee85.jpg, https://product.hstatic.net/1000026716/product/chuot-khong-day-sieu-nhe-pulsar-xlite-wireless-v2-black-09_84cc0dd42b324bc4ba9e178a18cff77d.jpg]","Pulsar dù còn khá mới mẻ trên thị trường Việt Nam nhưng các sản phẩm rất được đầu tư mỗi lần ra mắt. Pulsar Xlite Wireless V2 Black vừa được trình làng với thiết kế chuột công thái học. Đây có thể là chiếc chuột chơi game được nhiều game thủ săn đón trong thời gian sắp tới.","{Cảm biến=PAW3370, Switch chuột=Kailh GM 8.0, Hãng sản xuất=Pulsar, Thiết kế=Công thái học cho người thuận tay phải, Kết nối=Có dây / Không dây 2.4Ghz (1 trong 2), DPI=50-20.000, IPS=400}"
